doi,refcodes,count,year,url,flags,name_dicts,compound_dicts
10.1134/S1070328421020068,['EPIBEN'],1,2021,https://link.springer.com/article/10.1134/S1070328421020068,1,"{'I': '[Cd(Pfbz)2(Phen)]n', 'II': '[Cd(Рfbz)2(Рhen)2]·2MeCN', 'III': '[Zn(H2O)-(Рfbz)2(Рhen)]', 'IV': '[Zn2Cd(Рfbz)6(Рhen)2]⋅2C6H6', 'V': '[Cd2(H2O)2(Tfbz)4(Рhen)2]', 'VI': '[Cd2-(H2O)2(Tfbz)4(Quin)2]', 'VII': '[Cd(Tfbz)2(Phen)2]⋅HTfbz'}",{}
10.1134/S0036023620120189,"['LALROJ', 'LALRUP', 'LALSAW']",3,2020,https://link.springer.com/article/10.1134/S0036023620120189,1,"{'I': '(DmabaH4)', 'II': '{[Zn(DmabaH2)(H2O)(dmf)]·dmf}n', 'III': '{[Cd(DmabaH2)(H2O)2]·0.5dmf·4H2O}n', 'IV': '{[Mn(DmabaH2)(H2O)(dmf)]·dmf}n'}",{}
10.1134/S0022476620090127,"['ZAHLED', 'ZAHLIH']",2,2020,https://link.springer.com/article/10.1134/S0022476620090127,1,"{'2': '[Co2(dimb)2(Hbpt)2]·H2O', '1': 'C54H42Co3N8O16'}",{}
10.1134/S0036023620110054,['WACWUW'],1,2020,https://link.springer.com/article/10.1134/S0036023620110054,1,{},{}
10.1134/S1070328420080060,"['HUZWAD', 'HUZWIL', 'HUZWUX', 'HUZXAE', 'HUZXIM']",5,2020,https://link.springer.com/article/10.1134/S1070328420080060,1,"{'II': '[Eu2(Pfbz)6(H2O)8]·2H2O', 'III': '[Cd2Eu2(Pfbz)10(Py)4]', 'IV': '[Cd2Eu2(Pfbz)10(Phpy)2(MeCN)2]·5MeCN', 'VI': '[CdEu2(Pfbz)8(Etypy)(H2O)2]n·3nMeCN·n(Etypy)', 'V': '[Cd(Pfbz)2(Lut)]n', 'VII': '[Cd(H2O)(Pfbz)2(Iquin)2]n', 'VIII': '[Cd(Рfbz)2(Biquin)]', 'IX': '[Cd(Pfbz)3]n^-·n(HBquin)+', 'I': '[{Cd(Pfbz)(𝐇2𝐎)4^+}·n(Pfbz)]'}",{'pClBnz)': ['4-chlorobenzoic']}
10.1134/S0022476621030069,"['USADOK', 'USADUQ', 'USAFAY', 'USAFEC']",4,2021,https://link.springer.com/article/10.1134/S0022476621030069,1,"{'1': '[Zn(H2O)2(HCOO)2]·odabco', '2': '[Zn2(μ-OH)(μ-odabco)2(HCOO)2](NO3)', '4': '[Zn2(μ-odabco)3(OAc)2](NO3)2', '3': '[Zn(μ-odabco)(OAc)]'}",{}
10.1134/S1070328420110032,['EHOHAN'],1,2020,https://link.springer.com/article/10.1134/S1070328420110032,1,"{'I': '[Pb4{S2CN-(C3H7)2}8]', 'II': '[Au{S2CN-(C3H7)2}2][PbCl3]', 'IIa': '([Au{S2CN(C3H7)2}2][PbCl3]·1/2CH3C6H5)n'}",{}
10.1134/S0022476620080077,['ZAHLAZ'],1,2020,https://link.springer.com/article/10.1134/S0022476620080077,1,"{'1': '[Co(bpda)(bimb)(H2O)](H2O)(CH2Cl2)', '2': '{[Co(bdc)(bimb)](H2O)2(DMF)}n'}",{}
10.1134/S0022476620110165,"['ENEQAS', 'ENERIB']",2,2020,https://link.springer.com/article/10.1134/S0022476620110165,1,"{'1': '[Zn(btec)0.5(L1)]n', '2': '[Zn(4-npa)(L2)]n'}","{'2': ['[Zn(4-npa)(L2)]n'], 'H4btec': ['1,2,4,5-benzenetetracarboxylic']}"
10.1134/S1070328419010019,['POFGEZ'],1,2019,https://link.springer.com/article/10.1134/S1070328419010019,1,{'I': '[H2N-(Me)2][Eu3(L)2(HCOO)2(DMF)2(H2O)]'},{}
10.1134/S1070363220020231,"['VUNTOQ', 'VUPMIF']",2,2020,https://link.springer.com/article/10.1134/S1070363220020231,1,"{'1': '[Mn(HL)(ip)]·4nHO', '2': '[Co(HL)(ip)]·4nHO'}","{'H2L': ['3-(1H-pyrazol-4-yl)-5-(pyridin-4-yl)-1,2,4-triazole'], 'H2ip': ['1,3-benzenedicarboxylic']}"
10.1134/S0022476620080168,['ZAHGOI'],1,2020,https://link.springer.com/article/10.1134/S0022476620080168,1,{},{}
10.1134/S1063774519070095,"['TUCJOT', 'TUCMOW']",2,2019,https://link.springer.com/article/10.1134/S1063774519070095,1,"{'I': 'Cu(1,3-bip)(Ac)2', 'II': '{[Cu(H2O)2(1,3-bip)2]·(NO3)2}n', 'III': '{[Cu(1,3-bip)(1,4-bdc)]2·H2O·MeOH}n'}","{'I': ['Cu(1,3-bip)(Ac)2'], 'II': ['{[Cu(H2O)2(1,3-bip)2]·(NO3)2}n'], 'III': ['{[Cu(1,3-bip)(1,4-bdc)]2·H2O·MeOH}n'], '1,3-bip': ['1,3-bis(imidazole)propane']}"
10.1134/S0022476620070203,['ZAHJEB'],1,2020,https://link.springer.com/article/10.1134/S0022476620070203,1,{},"{'H2L': ['6,6′-dimethoxy-2,2′-[1,2-ethylenedioxybis(nitrilomethylidyne)]diphenol']}"
10.1134/S1070328420080023,"['EHOQAW', 'EHOQEA']",2,2020,https://link.springer.com/article/10.1134/S1070328420080023,1,"{'I': '{[(Zn(Bbtm)(H2O)4](NO3)2}n)', 'II': '{[Cu(Bbtm)(NO3)2]n}'}","{'1d': ['1,1-dimethyloxirane']}"
10.1134/S1063774519070034,['TUCMIQ'],1,2019,https://link.springer.com/article/10.1134/S1063774519070034,1,{},{'HL': ['1H-benzimidazole-2-methanol']}
10.1134/S1070328421020019,"['EPEGAK', 'EPEGEO', 'EPEGIS', 'EPEGOY']",4,2021,https://link.springer.com/article/10.1134/S1070328421020019,1,"{'I': '[KCr(Cbdc)2(H2O)2]n', 'II': '{[K4Cr2(OMe)2(Cbdc)4-(MeOH)6]·MeOH}n', 'III': '[K3Cr(Cbdc)3(H2O)2]n', 'IV': '[K3Cr(Cbdc)3(MeOH)2(H2O)2]n'}",{}
10.1134/S1070328421030076,['EPEMOE'],1,2021,https://link.springer.com/article/10.1134/S1070328421030076,1,"{'I': '[Cu2L2]', 'II': '[Cu2L(NCNCN)2]n'}",{}
10.1134/S1070328418090075,"['CIWDIY', 'JIQHEZ']",2,2018,https://link.springer.com/article/10.1134/S1070328418090075,1,"{'I': '[Zn2(Bipmo)2(Adip)2·2H2O]n', 'II': '[Zn(Bipmo)(Adip)·2H2O]n'}",{'Bipmo': ['bis(4-(1H-imidazol-1-yl)phenyl)methanone']}
10.1134/S1063774519070265,['IJAKOW'],1,2019,https://link.springer.com/article/10.1134/S1063774519070265,1,"{'L1': ""Bis(4-(2'-methylimidazol)phenyl)sulfone"", 'npa': '[L1Zn(npa)]n'}",{'H2npa': ['4-nitrophthalic']}
10.1134/S1070328419010147,['WITSAW'],1,2018,https://link.springer.com/article/10.1134/S1070328419010147,1,{'I': '[Sr(H2MIDC)2(H2O)2]n'},"{'H3MIDC': ['2-methyl-1H-imidazole-4,5-dicarboxylate']}"
10.1134/S1070328421040047,['URUXEN'],1,2021,https://link.springer.com/article/10.1134/S1070328421040047,1,"{'I': '[Cd(NO3)2(H2O)(3-Аq)]⋅2MeCN', 'II': '{[Cd(NO3)2(3-Аq)2]⋅MeCN}n'}",{}
10.1134/S1070328418120126,['WIWTUU'],1,2018,https://link.springer.com/article/10.1134/S1070328418120126,1,"{'I': '[Ag(Nim)]n', 'II': '[Ni(Nim)(H2O)4]n'}",{}
10.1134/S1063774520010289,['VUPQEF'],1,2020,https://link.springer.com/article/10.1134/S1063774520010289,1,{'1': '{[Sm(FDC)](FDC)·10HO}'},{}
10.1134/S0022476620070112,"['ZAHNAB', 'ZAHNEF']",2,2020,https://link.springer.com/article/10.1134/S0022476620070112,1,"{'1': '((CH3)2NH2)2[Tb3(H2O)(HCOO)(ndc)5]·3DMF', '2': '[Tb4(DMF)(NMP)6(ndc)6]'}",{}
10.1134/S1070328419020039,['POFDAS'],1,2019,https://link.springer.com/article/10.1134/S1070328419020039,1,{},{}
10.1134/S0022476620070185,['ZAHJIF'],1,2020,https://link.springer.com/article/10.1134/S0022476620070185,1,{'1': '{[Co(L1)](H2O)}n(H2O)'},"{'H2L1': ['3,3′-(pyridine-3,5-diyl)', '3,3′-(pyridine-3,5-diyl)dibenzoic']}"
10.1134/S003602361909016X,"['HIDZOK01', 'QOXCUE']",2,2019,https://link.springer.com/article/10.1134/S003602361909016X,1,{},{}
10.1134/S0022476620090140,"['SAJLOI', 'SAJLUO']",2,2020,https://link.springer.com/article/10.1134/S0022476620090140,1,"{'1': '[CoCl(cptpy)·2H2O]n', '2': '[Co2Cl2(cptpy)2(ma)·H2O]n'}","{'Hcptpy': ['4′-(4-carboxyphenyl)-2,2′:6′,2″-terpyridine', '4′-(4-carboxyphenyl)-2,2′:6′']}"
10.1134/S1070328418090087,['JITJEE'],1,2018,https://link.springer.com/article/10.1134/S1070328418090087,1,"{'I': '[Cd2(Mna)2(Phen)]n', 'II': '{[Mn(Ddca)(Phen)](H2O)}n'}","{'H2Mna': ['6-mercaptonicotinic'], 'Phen': ['1,10-phenanthroline'], 'Mna': ['6-mercaptonicotinic']}"
10.1134/S1070328419100087,"['GOSGIH', 'GOSGON']",2,2019,https://link.springer.com/article/10.1134/S1070328419100087,1,"{'I': '{[Zn2(L)2(HCOO)2]}n', 'II': '{[Cd2(L)3(HCOO)]·2H2O}n'}","{'sql': ['4-connected'], 'dia': ['4-connected']}"
10.1134/S0022476621080138,"['RAFLOD', 'RAFLUJ']",2,2021,https://link.springer.com/article/10.1134/S0022476621080138,1,"{'1': '{[L1Co(ipa)]·0.25(DMF)}n', '2': '{[L2Co(cis-1,3-chdc)]·3(H2O)}n'}","{'2': ['{[L2Co(cis-1,3-chdc)]·3(H2O)}n', '{[L2Co(cis-1,3-chdc)]·3(HO)}'], 'L2': ['bis(4-(1H-imidazol-1-yl)phenyl)methanone'], 'cis-1,3-chdc)': ['cis-1,3-cyclohexanedicarboxylic']}"
10.1134/S1070363221070197,"['YAMGIG', 'YAMGOM']",2,2021,https://link.springer.com/article/10.1134/S1070363221070197,1,"{'1': '{[Mn2(L)(H2O)2]·H2O}n', '2': '{[Co2(L)(H2O)2]·H2O}n'}","{'H4L': ['2-(2,4,6-tricarboxylphenyl)-6-carbxoylbenzimi-dazole']}"
10.1134/S1070328421090049,['RAFPUN'],1,2021,https://link.springer.com/article/10.1134/S1070328421090049,1,{},{}
10.1134/S0022476621050103,"['YANBOI', 'YANBUO']",2,2021,https://link.springer.com/article/10.1134/S0022476621050103,1,"{'1': '[Zn(bitmb)(L)]·2HO', '2': '[Co(bitmb)(L)]·2HO'}","{'bitmb': ['1,3-bis(imidazol-1-ylmethyl)-2,4,6-trimethylbenzene'], 'H2L': ['1,3-bis-(4-carboxy-phenoxy)propane']}"
10.1134/S1070328419020076,['PODXAK'],1,2019,https://link.springer.com/article/10.1134/S1070328419020076,1,"{'IV': '[Cu(L)2][Cu(Mal)2]·4.5H2O', 'V': '[Cu(H2O)6]·An'}",{}
10.1134/S0036023621110218,"['WAWQIY', 'WAWQUK']",2,2021,https://link.springer.com/article/10.1134/S0036023621110218,1,"{'1': '{(µ-dipy)Mn[(OOCC5H4)Mn(CO)3]2(Hpz)2}n', '2': '{(µ-dipy)Co[η2-(OOCC5H4)Mn(CO)3][(OOCC5H4)Mn(CO)3](Hdmpz)·Hdmpz}n', '3': 'Co2[(OOCC5H4)Mn(CO)3]4(Phen)2(µ-dipy)(OH2)2'}","{'An': ['4-SO', '4-SO3-PhCOO', 'µ-4-SO']}"
10.1134/S0022476621080060,['ODIGUH'],1,2021,https://link.springer.com/article/10.1134/S0022476621080060,1,"{'1': '[Zn(Bzmal)(EtOH)(H2O)]n', '2': '{[Zn4(Cbdc)4(H2O)4]·2.5H2O}n'}",{}
10.1134/S0022476620080132,['SAJLAU'],1,2020,https://link.springer.com/article/10.1134/S0022476620080132,1,"{'1': '{[Co(5-amipa)(bpe)]·DMF}n', '2': '{[Co(5-amipa)(bpe)](DMA)}n'}","{'2': ['{[Co(5-amipa)(bpe)](DMA)}n', '{[Co(5-amipa)(bpe)](DMA)}'], '1': ['{[Co(5-amipa)(bpe)]·DMF}n', '{[Co(5-amipa)(bpe)]·DMF}'], 'H2amipa': ['5-aminoisophthalic'], 'bpe': ['1,2-bis(4-pyridyl)ethylene'], 'amipa': ['5-aminoisophthalic']}"
10.1134/S0022476620090061,['ZAHREJ'],1,2020,https://link.springer.com/article/10.1134/S0022476620090061,1,{'1': '{[Co2(TIMB)(NO2–IPA)2(H2O)2]·H2O}n'},"{'TIMB': ['1,3,5-tris(2-methylimidazol-1-yl)benzene'], 'NO2–H2IPA': ['5-nitro-1,3-benzenedicarboxylic']}"
10.1134/S1070328421090062,"['RAFTOL', 'RAFTUR', 'RAFVAZ']",3,2021,https://link.springer.com/article/10.1134/S1070328421090062,1,"{'I': '[Sc(Tdc)(OH)]·1.2DMF', 'II': '[Sc(Tdc)-(OH)]·2/3DMF', 'III': '(Me2NH2)-[Sc3(Tdc)4(OH)2]·DMF'}",{}
10.1134/S1063774520070226,['EHONAT'],1,2020,https://link.springer.com/article/10.1134/S1063774520070226,1,{'1': '{[Co0.5(L1)·(C4H2O4)0.5]·0.25H2O}n'},{'L1': ['4-(1H-imidazol-1-yl)phenyl']}
10.1134/S1070328420080035,"['HABXIV', 'VUQNON']",2,2020,https://link.springer.com/article/10.1134/S1070328420080035,1,"{'I': '[Co(pyzdc)·(H2O)3]n', 'II': '[Cd2-(pyzdc)2(H2O)3]n'}","{'H2pyzdc': ['pyrazine-2,3-dicarboxylic']}"
10.1134/S1063774520070238,['EHOREB'],1,2020,https://link.springer.com/article/10.1134/S1063774520070238,1,{'1': '{[Co(bbipmo)(pa)]}n'},{}
10.1134/S1063774518070246,['WITYOQ'],1,2018,https://link.springer.com/article/10.1134/S1063774518070246,1,{'1': '{[(L1)2Ni(H2O)2]·2(C8H5O4)}n'},{'L1': ['4-(1H-imidazol-1-yl)phenyl)methanone']}
10.1134/S1070328419050026,"['GORDUP', 'GORFAX', 'GORFIF']",3,2019,https://link.springer.com/article/10.1134/S1070328419050026,1,"{'Iа': 'SQ2ZnL1·C7H8', 'Ib': 'SQ2ZnL1·C6H14', 'III': 'SQZn(L)ZnSQ'}",{}
